filename	trial_type	topic_obj	topic_col	topic_loc	backgr_obj	backgr_col	backgr_loc	words	Gen_1	Gen_2	Gen_3	Gen_4	Gen_5	condition	chain
14-2.png	irr	book	blue	right	cup	blue	left	yan	yan pu	yan	yan pu	yan pu	yan pu	distractor	40
14-5.png	irr	book	blue	left	pen	yellow	right	yan	yan	yan	yan pu	yan pu	yan pu	distractor	40
15.png	rel	book	yellow	left	book	blue	right	yan li	yan li	yan li	yan li	yan li	yan li	distractor	40
15-2.png	rel	book	yellow	right	book	blue	left	yan li	yan li	yan li	yan li	yan li	yan li	distractor	40
16.png	rel	book	blue	right	book	yellow	left	yan pu	yan pu	yan	yan pu	yan pu	yan pu	distractor	40
16-2.png	rel	book	blue	left	book	yellow	right	yan pu	yan pu	yan pu	pu	yan pu	yan pu	distractor	40
01-4.png	irr	pen	yellow	left	book	yellow	left	meeb	meeb	meeb	meeb	meeb	meeb	distractor	41
01-6.png	irr	pen	yellow	right	cup	blue	right	meeb	meeb	meeb	li	li	meeb	distractor	41
02-3.png	irr	pen	blue	left	ball	blue	right	meeb	meeb	meeb	meeb	meeb	meeb	distractor	41
02-7.png	irr	pen	blue	right	cup	yellow	left	meeb	meeb	meeb	ku	meeb	meeb	distractor	41
03.png	rel	pen	yellow	left	pen	blue	right	meeb li	meeb li	li	li	li	meeb	distractor	41
03-2.png	rel	pen	yellow	right	pen	blue	left	meeb li	meeb li	li	li	li	meeb	distractor	41
04.png	rel	pen	blue	right	pen	yellow	left	meeb pu	fop pu	ku	kun	meeb	meeb	distractor	41
04-2.png	rel	pen	blue	left	pen	yellow	right	meeb pu	fop pu	ku	kun	meeb	meeb	distractor	41
05-5.png	irr	cup	yellow	right	ball	blue	left	fop	fop	fop	li	li	li	distractor	41
05-7.png	irr	cup	yellow	left	book	yellow	right	fop	fop	fop	meeb	li	li	distractor	41
06-4.png	irr	cup	blue	left	pen	blue	right	fop	fop	fop	ku	kun	ku	distractor	41
06-6.png	irr	cup	blue	right	ball	yellow	left	fop	fop	ku	ku	ku	ku	distractor	41
07.png	rel	cup	yellow	left	cup	blue	right	fop li	fop li	li	li	li	li	distractor	41
07-2.png	rel	cup	yellow	right	cup	blue	left	fop li	fop li	fop li	li	li	li	distractor	41
08.png	rel	cup	blue	left	cup	yellow	right	fop pu	fop pu	ku	kun	ku	ku	distractor	41
08-2.png	rel	cup	blue	right	cup	yellow	left	fop pu	fop pu	ku	ku	ku	ku	distractor	41
09-2.png	irr	ball	yellow	left	cup	yellow	right	kur	kur	kur	li	li	li	distractor	41
09-4.png	irr	ball	yellow	right	book	blue	left	kur	kur	li	li	li	li	distractor	41
10-2.png	irr	ball	blue	right	pen	yellow	left	kur	kur	ku	kun	kun	kun	distractor	41
10-5.png	irr	ball	blue	left	book	blue	right	kur	kur	kur	kur	kur	kur	distractor	41
11.png	rel	ball	yellow	left	ball	blue	right	kur li	kur li	li	li	li	li	distractor	41
11-2.png	rel	ball	yellow	right	ball	blue	left	kur li	kur li	li	li	li	li	distractor	41
12.png	rel	ball	blue	right	ball	yellow	left	kur pu	kur pu	ku	kun	kun	kun	distractor	41
12-2.png	rel	ball	blue	left	ball	yellow	right	kur pu	kur pu	ku	kun	kur	kur	distractor	41
13-2.png	irr	book	yellow	left	ball	yellow	right	yan	yan	yan	kur	li	li	distractor	41
13-4.png	irr	book	yellow	right	pen	blue	left	yan	yan	yan	li	lir	li	distractor	41
14-2.png	irr	book	blue	right	cup	blue	left	yan	yan	yan	kur	kun	ku	distractor	41
14-5.png	irr	book	blue	left	pen	yellow	right	yan	yan	yan	ku	ku	ku	distractor	41
15.png	rel	book	yellow	left	book	blue	right	yan li	yan li	li	li	li	li	distractor	41
15-2.png	rel	book	yellow	right	book	blue	left	yan li	yan li	yan li	li	li	li	distractor	41
16.png	rel	book	blue	right	book	yellow	left	yan pu	yan pu	ku	kun	ku	ku	distractor	41
16-2.png	rel	book	blue	left	book	yellow	right	yan pu	yan pu	ku	ku	ku	kun	distractor	41
